revision_timing,nth_revision,sleep_duration,topic_difficulty,study_duration,session_time,retention,S
59.90509269975618,0,8.868300932977965,2,16.259717498118533,2,26.64572723318724,45.29543932075223
38.32666705800735,6,9.053056633785372,1,100.83886675500872,0,72.21098146604125,117.71882844116092
175.8339708247513,4,8.299568414297191,3,52.0491772963436,1,15.17679162441664,93.26069293496711
27.536421953121,0,9.678357190811056,4,48.869276935588665,0,44.49361539078342,34.00295074188089
213.60685795472045,1,8.965270502229782,6,174.55554012476992,1,3.887768357102544,65.77912837501593
251.1310371875726,8,7.129691279963453,7,138.37333346451524,0,14.007070203611503,127.76252493330566
280.1523384341588,1,5.454112911646179,2,118.22953467578805,2,3.980146176253381,86.89988552430036
69.03834753941175,1,5.437788269163102,6,86.65477606073775,2,33.737980077078326,63.539278538830416
175.79778403758215,3,6.213950293667829,2,115.53696635175552,1,18.96419014281159,105.73554131298965
32.955416125872354,2,6.760843916998491,7,31.767792622821315,2,48.73284739413543,45.846746482555815
61.3591876879324,7,4.260470906445089,4,68.76343816505675,2,48.779228931090096,85.47447830636645
433.92165571596416,9,4.566943461344244,5,38.71896072226797,3,5.875645013620297,153.09365142526755
51.25522327989032,5,3.620917736299389,1,100.8519956345289,3,51.55950091871443,77.37411946350774
84.00062216571965,8,3.646034103601224,9,126.9234019063341,3,25.18110762685882,60.9107923073359
55.53421320292437,5,4.65281573182183,7,100.3151781755008,1,44.85421599004238,69.2660219752287
165.14747284678108,7,3.931818500112348,3,162.18516240682388,1,15.881144857152004,89.75222538514255
60.73317778390915,8,8.161836442656734,10,105.8740656432022,0,56.80365972143196,107.38412385053208
28.506832274835585,9,6.747348948108664,9,161.38963772578214,3,61.73183893489432,59.09739618240729
125.57573452018023,1,3.6084420166119657,6,109.76299006354944,3,3.127866026228228,36.24308440447183
105.98201551849412,2,5.651408381659025,5,71.72399038776797,1,12.645517355708495,51.25184326862075
82.75784436875368,5,7.24042373549821,1,11.280841732792704,0,44.80454970764322,103.07873510640627
19.906595110779104,6,6.4146686056611655,8,162.45012218649228,2,79.9671745424616,89.04604359714749
299.2430987425027,5,9.825470140615998,8,132.89233642570187,1,8.826985256489515,123.27941125367396
159.92914995941345,0,7.274340297091428,6,108.8104976418441,2,5.497291958687395,55.13059595855323
322.6150213913989,2,3.362764757756988,2,87.22555527724694,0,5.998284158712487,114.65877534466868
35.26666011520817,4,3.018976295900308,9,111.25858590333353,3,49.03671690873279,49.490062243684726
111.79955813785487,2,5.442077865800967,1,154.6236682027973,3,24.438619951826915,79.34643019208761
23.99469716409572,2,9.48514596512798,6,18.17608947389491,0,72.47938907139496,74.54826404549202
18.06698956970311,8,8.253513473357195,3,37.9251856482688,0,87.87796733530283,139.81458090008624
69.39298573366564,2,7.368710809272863,1,137.0935946299627,2,35.78231137430057,67.52152469382754
59.60747605842343,1,6.80487002779792,8,48.93431645721538,2,32.52330524114693,53.068707153023524
14.91775390293357,5,5.32971050138739,3,66.93395449170464,3,91.86617693582784,175.83963431130806
102.15895261438833,5,8.26682184027176,5,142.35722963862767,0,36.33201107277021,100.90062240714975
4.092904782940552,5,7.998448575565299,5,159.0501582494974,0,96.47134088228135,113.93166546950023
57.13642851292141,7,7.227705104507588,8,35.485962649291544,2,44.52703599905061,70.61956581044755
63.10361063484002,1,3.085421506226312,3,127.971235559407,3,32.09861824616401,55.53149178790004
210.3961818036883,9,5.397669800249804,6,78.14474084981879,2,17.487068106257265,120.66017717108943
40.74942230296724,9,7.103608824117581,2,113.94722002389013,2,72.640815099871,127.48407722453435
12.938647029128918,3,8.530592459868608,5,130.23056783327775,1,94.22689933441472,217.5861108997115
177.0133213301302,9,3.4824507755705314,3,135.1955200562029,3,13.12401533208972,87.1674889831838
21.71365370565548,3,3.872638768422868,9,66.46489015133962,1,63.94545853860033,48.561232331941135
87.78616631623791,7,7.255260756559811,9,136.52244081335908,1,32.293056206854764,77.66501962888245
92.50596289486582,5,5.4244219605617285,2,91.7422862751425,2,27.706712224879706,72.07346194797418
72.22533281908073,2,4.737585099300063,9,94.72252136571156,1,21.11839052217189,46.44638467364202
29.830320060383496,1,7.644761604116974,7,175.84202366606857,0,68.66810908417935,79.36016667805559
19.31362851722161,5,9.024424125235138,8,95.37315175631124,0,76.7452851457039,72.97021866027201
66.78014730687484,7,9.286380026084997,1,16.21344353417613,1,45.96342780029486,85.9102949561346
82.46266371316584,2,4.086681721514988,1,66.84167792278197,2,44.00056906161279,100.44569579996516
350.50940511176225,9,4.895212712004876,2,79.48480908667639,2,1.729937319456679,86.39439505875721
96.28116374235708,2,4.6175235761165,8,27.698458937377552,2,16.598696218996054,53.61326187219321
101.12121146904002,2,7.569222754963123,8,26.90503676908868,3,14.980411922664311,53.26579684691243
197.3146753317138,3,9.610868079040914,6,44.84733022068957,2,8.860285819163956,81.41417512719518
46.98570006510233,1,3.0910134645751524,7,135.10378424332038,0,28.251288325963497,37.17131575060846
267.8235624986193,4,5.392721461885132,10,150.26824634185218,2,10.52431549845321,118.95435140876346
107.07813001719664,3,7.369042354943938,6,141.55186894422783,0,19.424375751766465,65.34567494766115
355.8320665382644,5,8.458311423516216,1,157.63955590264518,3,0.8663085288810008,74.93276879263802
506.93968383474464,6,8.598986791631207,1,92.41232241555883,0,2.7616900092592105,141.23528766590277
120.44367983214435,6,4.526161752458606,6,151.93814025588085,3,13.545620643454024,60.248744274558156
17.025819665434398,1,4.906151285635582,6,165.43079711528483,0,74.77912983196673,58.58218494556966
8.344570971671637,4,7.559942718463049,10,132.4344388774903,0,96.69496798399886,248.28513486531105
23.13864343662626,0,5.931393674244512,10,81.74613012361685,1,44.52078346501138,28.59397102951518
21.82340460591268,0,3.579590675475885,4,141.06760734103133,0,50.897302113294586,32.313722994918656
52.74581732674242,0,8.050730027853339,8,106.28878885047251,1,23.92457490458987,36.87837819666887
60.63081364218364,7,9.557808175273305,5,92.23834012851016,1,53.94401120938724,98.23153683913112
82.30871472314266,1,7.363327856334935,2,28.121703032741205,0,30.626500775354973,69.55835441347722
51.97862477008574,0,6.468439213443389,8,83.92064756263686,2,23.846076125435484,36.25866307492625
93.68038153820838,7,8.30874689761977,5,139.03609374160447,0,46.345026823767945,121.81214069994745
34.46874186481441,8,7.526654433820144,10,18.7712871319807,1,66.53917757413116,84.61093617377725
4.82701214464549,9,7.117846298789518,1,40.6978086716467,0,86.04158430078994,32.10741797737162
15.411286491898544,6,5.081443051607856,8,175.07990167811252,2,81.11905149284813,73.64929145430162
190.36970326950663,3,8.911845789745492,2,98.81387793209872,2,13.92643559755579,96.56665722376367
31.365148943674285,1,9.194988495662969,8,84.97546749718748,2,56.74030457752221,55.348434194194915
8.11079225873692,7,6.7764390466273605,6,64.18792549845188,1,78.194369339985,32.974380453851516
251.14249347631812,1,3.170805470895766,10,178.3580232681021,2,3.730561420490344,76.36733538993995
249.24693199250044,1,9.573473889590272,3,21.905049977070075,1,8.97299345918248,103.38117524969975
61.6858803147529,4,6.358469287995534,8,56.18678508173069,0,39.64875527118325,66.67946321999517
175.463653240707,8,5.354593246798954,4,135.38899127011155,1,17.076541071564982,99.27421462355169
42.28829746383703,1,5.074156843191931,5,17.15584223818152,0,40.875512358921256,47.26855907289072
289.4064630398573,8,3.766273190753806,9,125.54003805782187,3,4.657214862671184,94.36902879288273
8.063305738400864,7,9.599122418945878,6,113.31525512940604,0,90.79145293885163,83.46672305029445
378.34322206574376,7,5.450876814167111,5,117.06224690934604,2,1.0218782721701931,82.54410965766631
673.096637510528,2,8.710831874934325,6,115.89935509897018,0,15.86178605719094,365.56358243981794
92.39675811490044,8,9.26445008859488,5,25.552762357618327,0,33.71351754871347,84.98040631900268
77.7067304025835,2,9.689560487608274,10,147.61773270322928,3,27.7788410061992,60.665937352190234
321.8674543937032,1,5.859172491494891,6,54.15814323925545,0,0.4881152398388455,60.47441574665526
87.10003811689458,2,8.772766761476044,8,122.559041718116,3,19.48789086381337,53.25991727156695
253.069372252843,2,9.077125628360829,1,36.74791214942942,3,6.840912755311599,94.34969326608541
147.86943850911732,8,9.51063245356817,4,115.16393429658132,1,28.53613024067542,117.9182902123393
48.97763790111703,6,4.1253192723381575,4,104.55089495675868,0,56.604234727441714,86.0636261662592
40.59928112542261,0,6.918910186161806,8,54.16660878090717,3,22.23785444019965,27.005439683683612
59.73949571790736,4,3.717568095934755,4,39.53809080228636,3,38.43145943305783,62.469813523640305
8.429718034932996,0,8.396890047724948,1,108.96897822996644,0,85.2313288120396,52.75131067034652
125.14963152099897,3,8.307842371503158,7,21.1564445775822,0,27.656963822206343,97.37053512179051
46.91829242606762,2,4.767561247818676,7,85.80346008404722,1,47.32406257532391,62.712305109879004
12.936101527039789,8,4.145366748341685,7,150.40653018598243,2,85.55767616544642,82.93464617164993
29.93382353438112,1,8.40975946011763,4,121.266906427793,2,56.422428203328565,52.304112236476804
46.41064117424391,5,4.609682241237604,3,15.292794090366932,0,52.88454694185012,72.85140086574758
150.59995303427732,1,9.05050774887746,8,37.07177550747496,0,9.359517711452202,63.57710738245295
176.84304526680435,1,8.327167936600993,3,145.45563073688467,3,10.947818473753095,79.94604377349891
3.9680296019982855,9,7.316552201645166,9,10.2094119782924,2,96.96156288519556,128.6002114305127
67.51868639090283,5,4.578780997106148,6,108.9351383254478,0,39.85767733558865,73.40143377037177
107.06904959538336,7,5.172533712465016,1,11.975491784377107,1,26.16191587894921,79.85070506681838
441.233403402283,5,5.041638050965123,9,156.2208075221648,1,8.355872094815316,177.75860090773665
286.07969746987897,5,8.244131473708983,9,51.14765269662967,0,1.400912742927153,67.02825693355075
79.01619225280226,3,5.422115973513877,8,11.661044061261222,3,19.931926031832496,48.99173439437423
9.020665914764969,0,3.615065494013834,1,150.16738797246174,1,77.6579649253097,35.67510174215314
100.59208847017447,9,8.60410689376358,2,17.001194197476185,3,36.42031248146767,99.59183471281095
13.25385807420908,2,9.273549118795268,9,169.15608186142728,2,75.62131036546216,47.43141536252768
328.3773227876226,7,7.998608524926994,4,67.70653273227703,2,8.02825418968234,130.19463965554147
79.49051964121882,3,6.871010168143709,6,148.94062089362393,1,34.12445577525506,73.93394862682125
21.49512540860015,1,3.4224645879339466,7,120.55001159848716,0,63.267654279625766,46.95350424285334
246.4842668402878,9,5.303122064702635,4,136.52744115114243,0,12.636721244789898,119.15723132328516
82.74541304681205,1,3.1460279750407665,3,48.83730602632078,3,20.61944683075881,52.405821032033224
93.8318036970851,2,3.5706854268669868,3,125.63880121331952,0,19.55511899617861,57.49733498443519
118.910340482553,3,6.533914173251125,2,157.39535434081623,3,23.088952256863344,81.12228638416721
60.40544449348045,3,9.113962666571624,2,144.80253608295735,2,54.62174037148301,99.88693252002852
38.89294885021703,2,4.986981700260515,3,115.90431920579208,3,53.62623062739519,62.41527890292591
179.53321816714015,3,9.363227644659489,7,117.53189064847204,1,15.222119423715078,95.37359453757651
107.84899461858431,6,5.51463358579836,2,26.19445635228647,0,26.721743792616635,81.72281669001413
59.52850876361683,8,5.793321622959778,3,121.64523297201968,2,64.14958908599208,134.0875627487452
60.632882763666295,6,6.176526789685475,10,22.494447046102152,1,48.11562374696823,82.88125913186612
48.21670269951929,9,7.685732810215529,9,83.25087902250701,3,60.60659837957581,96.28581567211945
34.926976927688656,5,4.173334514018224,9,112.94148679963008,2,59.53060356009318,67.33824287551924
130.80750301765187,4,8.472532308915206,8,146.96392600150904,3,20.71029202149602,83.07667764458367
93.15889364546324,3,4.888247280618927,2,30.90503745003654,0,34.93801242035485,88.5882056892381
331.005744648236,0,3.854769398070188,6,40.60177437036299,2,0.393204731241954,59.76348550708229
5.095407960126203,9,5.781652919250807,2,174.07017839412774,2,85.47697755932272,32.47072920120827
2.1039110120080453,8,7.473839564708502,9,108.61907904822957,3,87.0823187434205,15.210865774634783
131.90462844787,3,3.880190582646542,4,129.79572966522994,1,31.06621912902361,112.83069446351188
158.41537310821406,7,9.789384322750893,1,134.241010728049,0,33.84965030785175,146.24196965765046
23.397731887037256,1,7.631426452598028,7,170.58441731058394,1,68.50127930252245,61.84677024203279
29.15183976216288,4,7.668800618936351,9,28.12081515235842,3,69.13251231629246,78.97123199848419
20.82065607091444,5,5.2267808753268366,1,79.17435332288801,3,77.38875337184676,81.22638763042463
40.87688958501853,3,7.55358153454201,6,65.59563746575057,1,59.620665611134704,79.03987647197285
69.18721708003753,1,8.33599594343631,9,63.92327185011776,0,28.37385043522673,54.923469805182755
94.36027540131396,8,5.298668595195568,1,72.29846092813764,2,40.05778386135738,103.1432109040734
99.4592398863686,2,5.71990670889242,9,111.40253074752168,3,8.22071410355534,39.80737167894603
9.121570590646469,2,4.179110695999038,10,139.08853574688723,0,81.03908212707616,43.386744024417354
57.32284137358799,9,9.660349917661938,2,91.46091919705428,0,63.709947946187846,127.14972197217242
33.89463610988855,3,7.255335649554112,7,148.20757558173588,1,59.02697875937092,64.29477659555953
150.83880779277118,4,4.370445899784823,7,162.4414292728208,0,12.587439437839189,72.78211698537447
314.1322999468463,3,9.5410521876386,6,43.07491494150116,1,4.101633946491633,98.35737933289391
79.83390586792939,4,4.99411031373346,3,108.7584490546756,1,46.461163824825256,104.14656687833092
38.19740906496553,3,8.762218109169622,7,125.79003517404708,1,67.04320066375314,95.53341064229741
193.00127857291943,6,5.066948024542171,1,106.4430773369136,1,13.53274179822023,96.49783513198936
10.927448956828666,5,6.851585795093833,8,99.50486300614276,2,91.03620116281844,116.35721911845877
362.904062414968,6,7.465896440553084,5,160.31509876922934,0,5.845128496532249,127.80284868002883
23.051677871099,8,8.879029120067042,8,140.89059904278542,0,86.06617791223167,153.6228810364929
32.43931375301317,4,5.114423512843565,8,149.84443414732533,3,67.03162011476256,81.09712146697349
174.62905185239833,9,6.162373751160604,2,36.007246140855656,0,21.83332993534877,114.75673501741365
27.70875712260156,9,4.798186933520004,9,94.4503660060588,1,67.62102888054237,70.82089210370106
38.51396312290099,6,7.866011878333157,3,85.2618843525196,0,74.31459171107011,129.7365475348062
568.7264169437244,2,7.222535871493606,6,108.32577589108956,2,5.548640726885514,196.6810878325127
177.73735769624486,3,3.5996077471750136,1,111.27762379212264,0,6.108941251915148,63.581703981113016
52.61990817725049,3,6.096869555364687,2,123.83244474277352,3,49.24361361109553,74.28093431983221
31.94367692210472,4,4.898032055501293,8,120.649152738023,1,62.113207266648494,67.07875405652149
25.33466123670477,1,9.958975528548171,2,71.70052621381863,2,64.983919679634,58.776979498858175
157.40946290313735,3,3.4209963982054967,10,172.79629836591462,0,13.323826727433485,78.0949554851196
22.42866878039494,9,3.6767351475270376,9,149.70709546318477,3,77.96657607672103,90.11479817224354
51.2464513782545,7,8.568149725528105,7,77.88370568758238,3,53.19503946074166,81.188280126865
133.60756409128803,3,7.365099816019318,2,143.94333800968505,3,26.11716987190177,99.51573754191976
16.396480227468853,5,4.1151281443328624,4,61.53182051070586,1,75.34654800351905,57.923340688201485
51.01680593972542,8,6.876615684986634,3,77.48685790262819,2,53.01286398478569,80.38755961694801
342.48088486346654,1,6.609755993875485,3,143.66691264870607,2,1.074657294550451,75.55000318415067
57.48499424005166,7,6.727368347915983,6,34.017268376835986,2,50.14209950501503,83.27426676063149
43.60582435101441,8,5.257695844924906,3,39.49916754770648,1,66.24567139275342,105.89076717066632
102.72606456604788,5,5.196093838358673,1,113.06299941766616,1,34.97591075942276,97.78679251278069
212.1645004800285,3,6.517962535244097,9,150.2841304606466,0,2.3465665531593074,56.543771941555285
3.138105596257517,8,4.627859508557661,4,84.71698706759472,3,95.5562594960657,69.03762167739666
228.8189406557668,1,7.551407646787074,3,75.69834299705501,0,3.12311449531246,66.01169452510005
7.190868012457902,1,3.4044639269745662,8,60.550358200262615,2,88.38766173475307,58.25499205089392
32.803034034857646,2,3.522408700359572,3,40.220285934712194,3,54.58784655296333,54.18774387544594
89.84970670554411,6,8.070222287736629,5,160.72271659087934,1,35.229411766253904,86.12159824943568
89.46040820319277,5,8.79276526896812,5,75.80338925705723,0,47.0764719717779,118.74274361633024
25.241324593473493,4,4.506413104120663,5,151.83157221231048,0,77.55192818787937,99.2883448887552
223.2229064879771,6,4.044664445651232,4,156.992266663871,3,17.34348693137913,127.41374241090588
160.4351853629749,7,8.674801495903864,4,156.12608937998078,1,24.9713465120134,115.63386630314427
373.026967562676,0,7.610845023452105,9,126.98290003471216,3,1.0366988050366084,81.64072150142329
9.53933468587994,0,8.88610105598146,10,53.019933576133376,3,82.52723114308972,49.67320175713631
129.22934828595146,5,7.456687775170451,1,21.330846895317293,3,20.75882068175727,82.1965625865766
256.9166180824557,4,8.162036381050399,1,85.35642486541511,3,5.123401868376464,86.46456489937152
8.87075122428145,7,3.2489960692488387,4,135.3764211080312,1,91.3398369612205,97.9293602810715
74.37577115530945,3,5.447922608220947,3,122.43300388197044,3,32.53855609058137,66.24461210998412
95.71857886040046,5,8.350608635552152,10,13.56064337525518,3,14.001375292470875,48.68660568111823
86.74807561025726,0,5.068113442341942,8,116.19280670522484,1,1.3005923321700523,19.97721692534866
8.612303150846463,8,6.712114932744108,2,64.77663558558682,3,87.36807321091936,63.77581636399536
41.57675143651767,7,3.79769644300022,5,166.4505208072993,3,63.639774733625394,91.99790099180588
16.449079437646194,0,9.496585482282349,7,26.151988828691792,3,68.88953089375211,44.13893658837731
67.89230720624772,9,7.290577077461679,6,56.54452227739811,3,46.82560081105264,89.4803195483266
261.5643697320662,7,9.946907803426292,10,148.71097962466493,2,5.102258826757941,87.90641130396372
253.70250390416084,8,6.808116054279261,5,138.35712788686732,0,2.542783795385869,69.09277568696083
6.643540112149541,5,8.272311351393821,9,169.3559713045102,0,94.11693241462592,109.57112681334362
50.29602614070811,5,6.795660438442938,1,96.4212929757676,2,60.07975156904494,98.71696043090029
13.436640489697462,6,7.822197114350635,7,108.1193731588835,0,83.72552003238567,75.64553359288587
74.28894223996511,7,4.726752051651362,5,159.84663254475365,3,45.10885715074875,93.31708194876661
12.533725165331132,9,7.602922189446161,9,104.36444138138866,3,89.02530234589914,107.81739815985856
139.72568609374008,8,6.879585598924116,6,154.1681244922312,1,30.868024633352945,118.87001967140579
4.313985277386505,0,3.077221299837261,9,172.87249162029462,0,90.02444258713516,41.05079105924438
221.39672896350308,5,9.136555332797403,5,31.201389674936383,2,12.340356097088977,105.81523928381061
71.43768726124433,3,8.462798433030922,6,110.8175368117533,0,42.0118841267392,82.37573009413234
58.85877560819248,0,7.117415868638734,4,96.71865112480027,2,26.43163775933751,44.23448061658417
8.046261421281823,9,6.930392115716666,4,18.976673279649773,3,96.67456321723527,237.91523267899353
37.73582233514992,2,6.487789775844176,3,19.953657971476463,0,61.52121174854792,77.67958365199412
164.4151922180461,9,7.95376654318641,4,97.93573959507358,3,16.331816239313774,90.73410376391861
159.6637088291641,8,9.531793319404905,1,81.61216905999224,3,18.66844482079039,95.13217467905432
138.9695708060064,6,7.003105898590306,5,41.360963032718686,0,21.75512412717123,91.10841795488192
467.34155480693966,2,3.1833769597244537,1,109.58772481522332,1,0.8375040915362091,97.71910541763644
42.58271880958716,4,3.39295272391347,3,83.04165816561897,2,47.43547448744495,57.09671292456792
56.76851908510937,4,6.366342005271488,5,87.89177074544175,0,55.98177228720743,97.85245536757967
174.04256387608623,5,4.576565915879428,9,137.73376462493775,3,5.651842042262239,60.57470773392327
39.87897773868406,9,4.975309522852401,7,51.98639584223997,3,60.47058081942831,79.28018034173323
185.6469202076248,9,4.903648082900417,6,82.91076940637656,0,11.080941152674727,84.3871283871952
7.76423418127583,9,6.933949932267647,5,100.5115159867869,0,92.86717827422316,104.92221926201854
177.33430039972467,5,9.298833419810908,2,134.51628441247527,2,19.99052974977454,110.15158057721942
331.4167743502943,9,8.79507862725521,8,54.226824463548695,0,6.224337339441513,119.35621144345787
81.86038972840662,4,4.795710437109735,3,133.27647368368952,0,32.93075326288418,73.69742588594853
429.08893570897385,8,4.28110810964309,1,35.711960884938875,3,12.91930329221136,209.67501577233966
64.95210427741051,8,8.954312404887965,7,102.66793980431896,3,49.92934643718585,93.51530073197738
147.6524280722945,0,7.290301126033644,6,153.97618377505518,1,5.169377850687614,49.84186427915079
21.750189314617973,1,7.649315401537922,9,123.73379734594842,1,66.84964847829895,54.00766209442268
166.01199703436913,7,8.508790944423664,6,147.08861492958272,1,25.791642888751795,122.50725987658008
458.3432026456268,2,8.503947395688233,7,158.26306900382102,1,6.066548256071461,163.55495592610384
87.92286402288515,7,3.883776479548294,6,37.47536791859815,1,27.42574419224854,67.96295628324664
32.742499968830494,8,6.921275808624383,10,104.85672559304878,1,67.923750538293,84.65309822280328
72.11122745316285,1,3.653855803827069,5,173.96103116313796,3,29.38438743156816,58.880406140050816
38.82889711575983,7,8.585399117311258,8,98.43238895276426,3,61.380660279664994,79.5551235278336
142.84749413956655,1,5.217331739472687,3,71.72712522778178,2,6.631697167477677,52.64696037987052
24.433980032108607,4,8.128446642905828,5,84.85498112261932,1,74.01481427828129,81.20166344457238
