revision_timing,nth_revision,sleep_duration,topic_difficulty,study_duration,session_time,retention
7.1138047738485355,9,6.090713509613639,7,102.80568092804812,evening,88.05747340494213
14.940717306294104,8,8.330574422022305,1,27.190854940874342,evening,79.8499482446875
60.631256947859995,9,4.026233751844178,5,49.648772312169726,night,45.57754661556601
56.26050990627475,0,9.162519780468918,1,171.032258155256,morning,37.87963494911723
147.79466425718488,2,8.440028411492058,6,129.86434193043218,afternoon,20.366365145589477
284.18852105737085,6,6.041162911417899,2,89.67230913900147,afternoon,9.868519108037294
207.65061535739005,6,8.222314154857962,9,73.72799851902968,morning,13.272376990844645
10.383515843004755,0,4.565170869636169,6,146.3585723345448,morning,76.95981785573093
594.819432951124,4,4.770931175924687,3,174.78143105524683,afternoon,5.029364548753102
21.813626596005466,0,7.87024082289232,1,116.68487361429078,afternoon,77.66334553249388
296.1720915801399,9,9.65288038853591,8,77.06870576338207,night,1.3458950206335745
116.15196344867726,7,4.187759327268958,4,88.82872883979697,afternoon,23.13218007827826
53.61917511759854,3,9.90347521135722,6,15.493711688640579,morning,47.39100582662359
44.4455161865232,3,7.21947317416309,3,149.8313312969387,afternoon,69.59927818281582
301.85857866000276,9,9.529099383478092,2,103.7699383324919,morning,0.39527261390444934
3.206498023981364,0,8.44321598614658,2,177.83694198354056,morning,100.0
59.90509269975618,0,8.868300932977965,2,16.259717498118533,evening,26.645727233187234
38.326667058007345,6,9.053056633785372,1,100.83886675500872,morning,72.21098146604125
175.8339708247513,4,8.299568414297191,3,52.0491772963436,afternoon,15.176791624416639
27.536421953121,0,9.678357190811056,4,48.869276935588665,morning,44.49361539078342
213.60685795472045,1,8.965270502229782,6,174.55554012476992,afternoon,3.8877683571025443
251.1310371875726,8,7.129691279963453,7,138.37333346451524,morning,14.007070203611503
280.15233843415876,1,5.454112911646179,2,118.22953467578803,evening,3.980146176253381
69.03834753941175,1,5.437788269163102,6,86.65477606073775,evening,33.737980077078326
237.97687724211679,4,8.57530242971714,10,167.51989627745405,afternoon,0.0
175.79778403758215,3,6.213950293667829,2,115.53696635175552,afternoon,18.96419014281159
32.955416125872354,2,6.760843916998491,7,31.767792622821315,evening,48.73284739413543
61.3591876879324,7,4.260470906445089,4,68.76343816505675,evening,48.779228931090096
433.92165571596416,9,4.566943461344244,5,38.71896072226797,night,5.875645013620297
51.25522327989032,5,3.6209177362993894,1,100.8519956345289,night,51.55950091871443
84.00062216571965,8,3.6460341036012225,9,126.9234019063341,night,25.18110762685882
248.17616381857087,0,4.938143537030426,1,24.36789130571593,evening,0.0
55.53421320292437,5,4.65281573182183,7,100.31517817550079,afternoon,44.85421599004238
165.14747284678108,7,3.931818500112348,3,162.18516240682388,afternoon,15.881144857152005
60.73317778390915,8,8.161836442656734,10,105.87406564320219,morning,56.803659721431956
28.506832274835585,9,6.747348948108664,9,161.38963772578214,night,61.73183893489432
125.57573452018025,1,3.6084420166119657,6,109.76299006354945,night,3.1278660262282276
105.98201551849411,2,5.651408381659025,5,71.72399038776797,afternoon,12.645517355708495
82.75784436875368,5,7.24042373549821,1,11.280841732792705,morning,44.80454970764322
19.906595110779104,6,6.4146686056611655,8,162.45012218649228,evening,79.9671745424616
299.2430987425027,5,9.825470140615998,8,132.89233642570187,afternoon,8.826985256489515
318.04621139519463,7,6.336336388884884,5,41.79743725477897,afternoon,0.0
159.92914995941345,0,7.274340297091428,6,108.8104976418441,evening,5.497291958687395
322.6150213913989,2,3.362764757756988,2,87.22555527724694,morning,5.998284158712487
35.26666011520817,4,3.0189762959003077,9,111.25858590333353,night,49.036716908732785
111.79955813785489,2,5.442077865800967,1,154.6236682027973,night,24.438619951826915
23.994697164095722,2,9.485145965127979,6,18.17608947389491,morning,72.47938907139496
18.06698956970311,8,8.253513473357195,3,37.9251856482688,morning,87.87796733530283
286.14151870827334,8,9.140403785691758,9,126.10695078091251,night,0.0
69.39298573366564,2,7.368710809272863,1,137.0935946299627,evening,35.78231137430057
59.60747605842343,1,6.80487002779792,8,48.93431645721538,evening,32.52330524114693
14.91775390293357,5,5.32971050138739,3,66.93395449170464,night,91.86617693582784
102.15895261438833,5,8.26682184027176,5,142.35722963862767,morning,36.332011072770214
4.092904782940552,5,7.998448575565299,5,159.0501582494974,morning,96.47134088228137
57.13642851292141,7,7.227705104507588,8,35.485962649291544,evening,44.52703599905061
63.103610634840024,1,3.0854215062263117,3,127.971235559407,night,32.09861824616401
210.3961818036883,9,5.397669800249804,6,78.14474084981879,evening,17.487068106257265
40.74942230296724,9,7.103608824117581,2,113.94722002389013,evening,72.640815099871
12.938647029128918,3,8.530592459868608,5,130.23056783327775,afternoon,94.22689933441472
177.0133213301302,9,3.4824507755705314,3,135.1955200562029,night,13.124015332089721
21.71365370565548,3,3.872638768422868,9,66.46489015133962,afternoon,63.94545853860033
87.78616631623791,7,7.255260756559811,9,136.52244081335908,afternoon,32.293056206854764
92.50596289486582,5,5.4244219605617285,2,91.7422862751425,evening,27.706712224879702
72.22533281908073,2,4.737585099300063,9,94.72252136571156,afternoon,21.11839052217189
29.830320060383496,1,7.644761604116974,7,175.84202366606857,morning,68.66810908417935
19.31362851722161,5,9.024424125235138,8,95.37315175631124,morning,76.7452851457039
66.78014730687484,7,9.286380026084997,1,16.21344353417613,afternoon,45.96342780029486
217.36065345726828,2,3.4599604759984666,3,87.05910190716469,afternoon,0.0
82.46266371316584,2,4.086681721514988,1,66.84167792278197,evening,44.00056906161279
350.50940511176225,9,4.895212712004876,2,79.48480908667639,evening,1.729937319456679
96.28116374235707,2,4.6175235761165,8,27.698458937377552,evening,16.598696218996054
101.12121146904002,2,7.569222754963123,8,26.905036769088678,night,14.980411922664313
197.3146753317138,3,9.610868079040914,6,44.847330220689564,evening,8.860285819163956
46.98570006510233,1,3.0910134645751524,7,135.10378424332038,morning,28.251288325963497
267.8235624986193,4,5.392721461885132,10,150.26824634185218,evening,10.52431549845321
107.07813001719663,3,7.369042354943938,6,141.55186894422783,morning,19.424375751766462
355.8320665382644,5,8.458311423516216,1,157.63955590264518,night,0.8663085288810008
506.93968383474464,6,8.598986791631207,1,92.41232241555885,morning,2.7616900092592105
120.44367983214437,6,4.526161752458606,6,151.93814025588085,night,13.545620643454024
17.025819665434398,1,4.906151285635582,6,165.43079711528483,morning,74.77912983196673
8.344570971671637,4,7.559942718463049,10,132.43443887749027,morning,96.69496798399886
1.3268075558036636,4,4.845786618442315,6,134.4713783380406,afternoon,100.0
23.13864343662626,0,5.931393674244512,10,81.74613012361685,afternoon,44.52078346501138
21.82340460591268,0,3.5795906754758855,4,141.06760734103133,morning,50.897302113294586
52.74581732674242,0,8.050730027853339,8,106.28878885047253,afternoon,23.92457490458987
60.63081364218364,7,9.557808175273305,5,92.23834012851017,afternoon,53.94401120938724
82.30871472314266,1,7.363327856334935,2,28.121703032741205,morning,30.626500775354973
51.97862477008574,0,6.468439213443389,8,83.92064756263686,evening,23.846076125435484
392.73265554250577,0,9.651661476745616,7,98.6211134603068,night,0.0
93.68038153820838,7,8.30874689761977,5,139.03609374160447,morning,46.345026823767945
34.46874186481441,8,7.526654433820144,10,18.7712871319807,afternoon,66.53917757413116
4.82701214464549,9,7.117846298789518,1,40.6978086716467,morning,86.04158430078994
15.411286491898545,6,5.081443051607856,8,175.07990167811252,evening,81.11905149284813
190.36970326950663,3,8.911845789745492,2,98.81387793209872,evening,13.92643559755579
31.365148943674285,1,9.194988495662967,8,84.97546749718748,evening,56.74030457752221
8.11079225873692,7,6.7764390466273605,6,64.18792549845188,afternoon,78.194369339985
251.14249347631818,1,3.170805470895766,10,178.3580232681021,evening,3.7305614204903437
249.24693199250044,1,9.573473889590273,3,21.905049977070075,afternoon,8.97299345918248
61.6858803147529,4,6.358469287995534,8,56.18678508173069,morning,39.64875527118325
175.463653240707,8,5.354593246798954,4,135.38899127011155,afternoon,17.076541071564982
42.288297463837026,1,5.074156843191931,5,17.15584223818152,morning,40.875512358921256
289.4064630398573,8,3.766273190753806,9,125.54003805782187,night,4.657214862671184
484.30993716620685,7,6.271810578749088,2,38.39577083565278,night,0.0
8.063305738400864,7,9.599122418945878,6,113.31525512940605,morning,90.79145293885163
378.34322206574376,7,5.450876814167111,5,117.06224690934603,evening,1.0218782721701931
258.2785164031201,2,7.180918507012387,1,39.56219236731284,afternoon,0.0
673.096637510528,2,8.710831874934325,6,115.89935509897018,morning,15.86178605719094
92.39675811490045,8,9.264450088594879,5,25.552762357618327,morning,33.71351754871347
77.7067304025835,2,9.689560487608274,10,147.61773270322928,night,27.7788410061992
321.86745439370316,1,5.859172491494891,6,54.15814323925545,morning,0.4881152398388455
392.8060904140703,4,9.940327346015337,2,94.17490959237564,night,0.0
87.10003811689458,2,8.772766761476044,8,122.55904171811599,night,19.487890863813366
253.069372252843,2,9.077125628360829,1,36.74791214942942,night,6.8409127553115985
147.86943850911732,8,9.51063245356817,4,115.16393429658133,afternoon,28.53613024067542
390.27729606411776,8,3.204730981241914,7,10.874679028301511,night,0.0
48.97763790111703,6,4.1253192723381575,4,104.55089495675868,morning,56.604234727441714
40.599281125422614,0,6.918910186161806,8,54.16660878090717,night,22.237854440199655
1.0936571440753493,2,3.8991410266523396,3,139.37474342534478,afternoon,100.0
59.73949571790736,4,3.717568095934755,4,39.538090802286355,night,38.43145943305783
8.429718034932996,0,8.396890047724948,1,108.96897822996645,morning,85.2313288120396
125.14963152099897,3,8.307842371503158,7,21.1564445775822,morning,27.656963822206343
46.91829242606762,2,4.7675612478186755,7,85.80346008404722,afternoon,47.32406257532391
12.936101527039787,8,4.145366748341685,7,150.40653018598243,evening,85.55767616544642
29.933823534381116,1,8.40975946011763,4,121.26690642779299,evening,56.422428203328565
46.41064117424391,5,4.6096822412376035,3,15.292794090366932,morning,52.88454694185012
150.59995303427732,1,9.05050774887746,8,37.07177550747496,morning,9.359517711452202
176.84304526680435,1,8.327167936600993,3,145.45563073688467,night,10.947818473753097
3.9680296019982855,9,7.316552201645166,9,10.209411978292401,evening,96.96156288519555
67.51868639090283,5,4.578780997106148,6,108.9351383254478,morning,39.85767733558865
107.06904959538336,7,5.172533712465016,1,11.975491784377109,afternoon,26.16191587894921
441.233403402283,5,5.041638050965123,9,156.2208075221648,afternoon,8.355872094815316
286.07969746987897,5,8.244131473708983,9,51.14765269662967,morning,1.400912742927153
79.01619225280226,3,5.422115973513877,8,11.661044061261222,night,19.931926031832496
9.020665914764969,0,3.6150654940138334,1,150.16738797246174,afternoon,77.6579649253097
100.59208847017449,9,8.60410689376358,2,17.001194197476185,night,36.42031248146767
13.25385807420908,2,9.273549118795268,9,169.15608186142728,evening,75.62131036546216
328.3773227876226,7,7.998608524926994,4,67.70653273227703,evening,8.02825418968234
79.49051964121882,3,6.871010168143709,6,148.94062089362393,afternoon,34.12445577525506
21.49512540860015,1,3.4224645879339466,7,120.55001159848716,morning,63.267654279625766
246.4842668402878,9,5.303122064702635,4,136.52744115114245,morning,12.636721244789898
82.74541304681205,1,3.1460279750407665,3,48.83730602632078,night,20.619446830758818
93.8318036970851,2,3.5706854268669868,3,125.63880121331952,morning,19.55511899617861
220.24956096235,0,9.077907537858664,10,136.26010860399677,night,0.0
118.91034048255301,3,6.533914173251125,2,157.39535434081625,night,23.088952256863344
60.40544449348045,3,9.113962666571624,2,144.80253608295737,evening,54.62174037148301
38.89294885021703,2,4.986981700260515,3,115.90431920579208,night,53.62623062739519
179.53321816714015,3,9.363227644659487,7,117.53189064847204,afternoon,15.222119423715078
426.5012446633814,6,5.89121822253388,6,93.68723559616592,afternoon,0.0
107.84899461858431,6,5.51463358579836,2,26.19445635228647,morning,26.721743792616635
59.52850876361683,8,5.793321622959778,3,121.64523297201967,evening,64.14958908599208
60.632882763666295,6,6.176526789685475,10,22.494447046102152,afternoon,48.11562374696823
48.21670269951929,9,7.685732810215529,9,83.25087902250701,night,60.60659837957581
34.926976927688656,5,4.173334514018224,9,112.94148679963008,evening,59.53060356009318
130.80750301765187,4,8.472532308915206,8,146.96392600150904,night,20.71029202149602
93.15889364546324,3,4.888247280618927,2,30.90503745003654,morning,34.93801242035485
331.005744648236,0,3.8547693980701876,6,40.60177437036299,evening,0.393204731241954
5.095407960126203,9,5.781652919250807,2,174.07017839412774,evening,85.47697755932272
2.1039110120080453,8,7.473839564708502,9,108.61907904822957,night,87.0823187434205
131.90462844787,3,3.880190582646542,4,129.79572966522994,afternoon,31.06621912902361
158.41537310821406,7,9.789384322750893,1,134.241010728049,morning,33.84965030785175
23.397731887037256,1,7.631426452598028,7,170.58441731058394,afternoon,68.50127930252245
2.120545326929822,1,7.324930681408497,8,156.98350211235623,morning,100.0
29.151839762162876,4,7.668800618936351,9,28.12081515235842,night,69.13251231629246
20.820656070914442,5,5.2267808753268366,1,79.17435332288801,night,77.38875337184676
40.87688958501853,3,7.55358153454201,6,65.59563746575057,afternoon,59.620665611134704
69.18721708003753,1,8.33599594343631,9,63.923271850117764,morning,28.373850435226732
94.36027540131396,8,5.298668595195568,1,72.29846092813764,evening,40.05778386135738
99.4592398863686,2,5.71990670889242,9,111.40253074752167,night,8.22071410355534
9.121570590646467,2,4.179110695999038,10,139.08853574688723,morning,81.03908212707616
57.32284137358799,9,9.660349917661938,2,91.46091919705427,morning,63.709947946187846
33.89463610988855,3,7.255335649554112,7,148.20757558173588,afternoon,59.02697875937092
150.83880779277118,4,4.370445899784823,7,162.4414292728208,morning,12.587439437839187
314.1322999468463,3,9.5410521876386,6,43.07491494150116,afternoon,4.101633946491633
79.83390586792939,4,4.99411031373346,3,108.75844905467561,afternoon,46.461163824825256
38.19740906496553,3,8.762218109169622,7,125.79003517404708,afternoon,67.04320066375314
193.00127857291943,6,5.066948024542171,1,106.4430773369136,afternoon,13.53274179822023
10.927448956828666,5,6.851585795093833,8,99.50486300614277,evening,91.03620116281843
362.90406241496794,6,7.465896440553084,5,160.31509876922934,morning,5.845128496532249
23.051677871099002,8,8.879029120067042,8,140.89059904278542,morning,86.06617791223167
32.43931375301317,4,5.114423512843565,8,149.84443414732533,night,67.03162011476256
174.62905185239833,9,6.162373751160604,2,36.007246140855656,morning,21.833329935348775
160.2145565698239,1,6.310243759432275,5,26.271474438427493,night,0.0
27.708757122601554,9,4.798186933520004,9,94.4503660060588,afternoon,67.62102888054237
38.51396312290099,6,7.866011878333157,3,85.2618843525196,morning,74.31459171107011
568.7264169437244,2,7.222535871493606,6,108.32577589108955,evening,5.548640726885514
177.73735769624486,3,3.5996077471750136,1,111.27762379212264,morning,6.108941251915148
52.61990817725049,3,6.0968695553646866,2,123.83244474277352,night,49.24361361109553
31.94367692210472,4,4.898032055501293,8,120.649152738023,afternoon,62.113207266648494
25.334661236704775,1,9.958975528548173,2,71.70052621381863,evening,64.983919679634
157.40946290313735,3,3.4209963982054967,10,172.79629836591462,morning,13.323826727433485
22.42866878039494,9,3.6767351475270376,9,149.70709546318477,night,77.96657607672103
51.2464513782545,7,8.568149725528105,7,77.88370568758238,night,53.19503946074166
133.60756409128803,3,7.365099816019318,2,143.94333800968505,night,26.11716987190177
16.396480227468853,5,4.1151281443328624,4,61.53182051070586,afternoon,75.34654800351905
51.01680593972542,8,6.876615684986634,3,77.48685790262819,evening,53.01286398478569
342.48088486346654,1,6.609755993875485,3,143.66691264870607,evening,1.074657294550451
57.48499424005166,7,6.727368347915983,6,34.017268376835986,evening,50.14209950501503
43.60582435101441,8,5.257695844924906,3,39.49916754770648,afternoon,66.24567139275342
102.72606456604787,5,5.196093838358673,1,113.06299941766616,afternoon,34.97591075942276
212.1645004800285,3,6.517962535244097,9,150.2841304606466,morning,2.3465665531593074
3.1381055962575175,8,4.627859508557661,4,84.71698706759472,night,95.5562594960657
228.81894065576682,1,7.551407646787074,3,75.69834299705501,morning,3.1231144953124597
7.190868012457902,1,3.4044639269745662,8,60.550358200262615,evening,88.38766173475307
32.803034034857646,2,3.522408700359572,3,40.220285934712194,night,54.58784655296333
685.5455864159921,0,4.628518769938767,4,39.53794126259007,night,0.0
89.84970670554411,6,8.070222287736629,5,160.72271659087934,afternoon,35.229411766253904
89.46040820319277,5,8.79276526896812,5,75.80338925705723,morning,47.0764719717779
1.3311072025840636,1,3.936626153956421,5,13.262687059919637,evening,100.0
25.241324593473493,4,4.5064131041206625,5,151.83157221231048,morning,77.55192818787937
446.93460277714536,1,3.4523167589086032,4,73.13945650052392,morning,0.0
223.2229064879771,6,4.044664445651232,4,156.992266663871,night,17.34348693137913
160.4351853629749,7,8.674801495903864,4,156.12608937998078,afternoon,24.971346512013398
373.02696756267596,0,7.610845023452105,9,126.98290003471216,night,1.0366988050366084
9.539334685879941,0,8.88610105598146,10,53.019933576133376,night,82.52723114308972
129.22934828595146,5,7.456687775170451,1,21.330846895317293,night,20.75882068175727
256.9166180824557,4,8.162036381050399,1,85.35642486541511,night,5.1234018683764635
8.87075122428145,7,3.2489960692488387,4,135.3764211080312,afternoon,91.3398369612205
74.37577115530945,3,5.447922608220947,3,122.43300388197045,night,32.53855609058137
95.71857886040046,5,8.350608635552152,10,13.560643375255179,night,14.001375292470877
86.74807561025726,0,5.068113442341942,8,116.19280670522484,afternoon,1.3005923321700523
8.612303150846463,8,6.712114932744108,2,64.77663558558682,night,87.36807321091936
41.57675143651767,7,3.7976964430002202,5,166.4505208072993,night,63.639774733625394
16.449079437646194,0,9.496585482282349,7,26.151988828691792,night,68.88953089375211
67.89230720624772,9,7.290577077461679,6,56.54452227739811,night,46.82560081105264
261.5643697320662,7,9.946907803426292,10,148.71097962466493,evening,5.102258826757941
253.70250390416084,8,6.808116054279261,5,138.35712788686732,morning,2.542783795385869
6.643540112149541,5,8.272311351393821,9,169.3559713045102,morning,94.11693241462592
156.21108340144104,1,3.9221014141819333,4,149.02350607568067,evening,0.0
50.29602614070811,5,6.795660438442938,1,96.4212929757676,evening,60.07975156904494
13.436640489697462,6,7.822197114350635,7,108.1193731588835,morning,83.72552003238567
74.28894223996511,7,4.726752051651362,5,159.84663254475365,night,45.10885715074875
12.533725165331132,9,7.602922189446161,9,104.36444138138866,night,89.02530234589914
139.72568609374008,8,6.879585598924116,6,154.16812449223121,afternoon,30.868024633352945
4.313985277386505,0,3.0772212998372606,9,172.87249162029462,morning,90.02444258713516
221.39672896350308,5,9.136555332797403,5,31.201389674936383,evening,12.340356097088977
71.43768726124433,3,8.462798433030922,6,110.8175368117533,morning,42.011884126739204
58.85877560819248,0,7.117415868638734,4,96.71865112480029,evening,26.43163775933751
8.046261421281823,9,6.930392115716666,4,18.976673279649773,night,96.67456321723527
37.73582233514992,2,6.487789775844176,3,19.953657971476463,morning,61.52121174854792
164.4151922180461,9,7.95376654318641,4,97.93573959507358,night,16.331816239313774
159.59222693504037,0,3.6202030077573206,4,20.632178572552633,night,0.0
159.6637088291641,8,9.531793319404905,1,81.61216905999224,night,18.66844482079039
138.9695708060064,6,7.003105898590306,5,41.360963032718686,morning,21.75512412717123
467.34155480693966,2,3.1833769597244537,1,109.58772481522332,afternoon,0.8375040915362091
42.58271880958716,4,3.39295272391347,3,83.04165816561897,evening,47.43547448744495
56.76851908510937,4,6.366342005271488,5,87.89177074544175,morning,55.98177228720743
6.1352426000824085,6,6.475228066487098,1,142.6362207831174,night,100.0
174.04256387608623,5,4.576565915879428,9,137.73376462493775,night,5.651842042262239
39.87897773868406,9,4.975309522852401,7,51.98639584223997,night,60.47058081942831
185.64692020762473,9,4.903648082900417,6,82.91076940637656,morning,11.080941152674729
7.76423418127583,9,6.933949932267647,5,100.5115159867869,morning,92.86717827422315
177.33430039972467,5,9.298833419810908,2,134.51628441247527,evening,19.99052974977454
331.4167743502943,9,8.79507862725521,8,54.226824463548695,morning,6.224337339441513
81.86038972840662,4,4.795710437109735,3,133.27647368368952,morning,32.93075326288418
429.08893570897385,8,4.28110810964309,1,35.711960884938875,night,12.91930329221136
64.95210427741051,8,8.954312404887965,7,102.66793980431895,night,49.92934643718585
147.6524280722945,0,7.290301126033644,6,153.97618377505518,afternoon,5.169377850687614
21.750189314617973,1,7.649315401537922,9,123.73379734594842,afternoon,66.84964847829895
166.01199703436913,7,8.508790944423664,6,147.08861492958272,afternoon,25.791642888751795
458.34320264562683,2,8.503947395688233,7,158.26306900382102,afternoon,6.066548256071461
87.92286402288515,7,3.883776479548294,6,37.475367918598145,afternoon,27.42574419224854
32.742499968830494,8,6.921275808624383,10,104.85672559304878,afternoon,67.923750538293
287.9182259584417,0,5.7350985592952926,3,27.9305289926272,night,0.0
72.11122745316285,1,3.653855803827069,5,173.96103116313796,night,29.384387431568154
38.82889711575983,7,8.585399117311258,8,98.43238895276426,night,61.380660279664994
142.84749413956655,1,5.217331739472687,3,71.72712522778178,evening,6.631697167477677
24.433980032108607,4,8.128446642905828,5,84.85498112261932,afternoon,74.01481427828129
412.1303385733566,2,9.17691457885137,7,174.41152459405896,evening,0.0
154.99909549694578,1,4.161684267070495,6,176.5630178352687,evening,4.65934430840034
21.241889337922128,4,6.918289785468678,1,14.991907047406695,night,73.1425037736517
234.38110230822699,3,9.427455997359427,6,130.74127576596294,night,9.15405534029929
531.3992998268114,1,8.751458283973301,9,70.82570510532511,afternoon,0.6778198474488493
89.44277996753674,4,3.790602458878215,10,27.108371349000667,morning,18.96353803235981
65.39182794983539,1,5.435589881075167,2,137.30047728376212,morning,49.66344720306178
160.76095674798,2,3.2178091994215037,2,65.26768262338882,night,0.0
1.0,6,4.169924080298548,4,48.62052469399753,night,100.0
29.129613744038704,4,3.2323254819369835,5,79.41207826910669,night,61.591915741026995
334.26593350912486,0,8.362453435747117,3,20.045961313303057,evening,2.114280606004122
133.30610609040826,6,4.183567492491948,2,85.99944244709232,afternoon,21.868753894466963
30.8552997714853,4,6.8265375413145195,3,80.16939197522443,evening,69.36015348685851
5.151990996825769,7,3.1902251126359094,6,57.60634602358321,night,88.23649735791156
147.5921604448885,2,8.782273361666004,3,146.83415206304457,night,17.570342020183325
98.29554653661859,6,6.728731207330885,3,158.36815272624176,afternoon,39.255440619780174
29.576091494255312,4,6.7848893365143725,8,54.76368323804402,morning,67.23034961330202
43.01809138046333,4,5.08066465396032,9,18.184282116320084,night,41.715247877292754
251.70235527561024,1,7.674632782584846,6,161.69142468374088,evening,4.824275917707387
218.5318547889999,2,4.874436728418339,2,107.46938875798706,morning,17.158228632813913
7.890747858303781,3,4.541577109641206,1,135.38617734578054,morning,92.73944444489887
212.13243834268857,7,9.690771386045267,8,97.96587979835702,evening,14.500214396400747
10.294016808351545,5,6.042171726010983,9,67.93866896427392,night,96.24330231224297
119.73509516291118,3,8.521615847337518,3,50.363689623717065,evening,19.123644343523516
16.94525342302314,3,5.691579293513688,3,120.87812412273033,afternoon,80.40972209985912
